number;lat;lng
34990;44.2055;-83.95399
1750;39.92104;-83.95184
1751;39.85461;-83.94906
29326;34.84161;-83.94456
3350;40.65572;-83.93892
8446;40.6559;-83.9374
2382;38.45795;-83.9311
29704;36.4583;-83.92841
7408;43.92736;-83.92834
35224;45.0635;-83.9205
35114;36.2635;-83.918
31888;33.34677;-83.90588
28263;30.11597;-83.89289
24131;37.49582;-83.89224
40204;44.2725;-83.89001
55541;44.48875;-83.88607
36006;34.36153;-83.87177
9544;42.36639;-83.86097
29409;45.40985;-83.85985
23293;36.67311;-83.85683
29636;44.98276;-83.84937
25031;44.565;-83.845
2425;38.51465;-83.83695
8880;34.7064;-83.8329
31100;39.745;-83.825
8517;37.82708;-83.81139
25961;38.81772;-83.80582
21402;34.64145;-83.80404
2426;38.63454;-83.80266
27323;37.65805;-83.79678
21969;44.56215;-83.78585
23978;34.78035;-83.78375
28637;34.7673;-83.77811
17249;34.37537;-83.77232
13178;34.66255;-83.76585
12815;36.19408;-83.73153
40619;39.6543;-83.7278
46328;34.66467;-83.71705
7237;34.672;-83.714
12958;46.29871;-83.70184
58177;38.64301;-83.69977
47523;33.09184;-83.69681
9465;34.68319;-83.69085
24948;37.83438;-83.69043
912;37.7764;-83.67952
25693;34.70107;-83.6746
24620;42.2375;-83.67
2364;36.7999;-83.66641
27300;31.18562;-83.66153
26393;30.59612;-83.649
1018;39.92821;-83.64597
26617;44.62;-83.62335
17957;34.71425;-83.62215
41770;44.68047;-83.61314
33115;33.46372;-83.61285
4760;40.6445;-83.6118
2953;42.30472;-83.60472
18001;34.4447;-83.59509
3007;42.285;-83.59014
8389;42.40611;-83.58
30483;31.85605;-83.57655
58703;38.82795;-83.56633
40278;37.00633;-83.56467
12669;40.01979;-83.56088
4763;35.5131;-83.5582
8351;42.15965;-83.55718
27888;32.86288;-83.55708
5311;40.04792;-83.5556
23645;35.68449;-83.53575
64024;35.33783;-83.52992
49148;30.0326;-83.52959
3338;35.5605;-83.5214
30789;45.1365;-83.5175
7272;44.6375;-83.51418
10330;39.96627;-83.51394
2429;37.2731;-83.49205
33611;45.351;-83.4885
32302;30.55044;-83.48494
9818;34.74775;-83.48067
27180;46.10293;-83.47763
16013;35.64151;-83.47566
24674;38.05703;-83.46259
50746;37.53918;-83.46014
35352;34.70157;-83.45181
59650;44.56203;-83.45052
4981;40.47326;-83.44371
4458;41.14896;-83.43667
38980;36.83193;-83.42429
2219;34.6423;-83.4192
33097;38.33527;-83.41575
38122;38.2592;-83.41507
63827;30.5931;-83.41369
4393;30.67;-83.412
3352;38.89665;-83.40573
59333;44.49427;-83.40396
30369;39.11929;-83.40022
3315;38.73687;-83.39134
58484;44.42654;-83.37971
14383;35.46865;-83.3626
35868;41.972;-83.3595
6210;38.56277;-83.32354
57053;34.8804;-83.31311
24667;35.4745;-83.3032
3333;35.2483;-83.28265
4176;38.83859;-83.28128
5652;43.94111;-83.27139
4964;39.17257;-83.26393
12640;35.89305;-83.26097
24125;31.17384;-83.26071
2430;37.37814;-83.25562
14075;35.10486;-83.23206
9407;37.28205;-83.21735
24229;36.38632;-83.21461
5321;43.41444;-83.18583
25574;34.94325;-83.18237
4975;38.77727;-83.18179
61097;38.0311;-83.1815
49326;30.37369;-83.1736
69269;35.53467;-83.17152
69433;35.53467;-83.17152
59113;31.08012;-83.16414
25257;36.89771;-83.16293
56752;32.30676;-83.16122
14525;31.24842;-83.13654
7932;39.20212;-83.13585
10421;38.68516;-83.12916
27972;38.69322;-83.12891
4976;38.83628;-83.12873
13170;34.65375;-83.11639
7133;39.49265;-83.11422
32489;31.35289;-83.08486
26605;37.81144;-83.08006
15329;31.0614;-83.07575
43407;39.05922;-83.07492
72175;32.89526;-83.06994
14223;41.48962;-83.06977
10861;40.26494;-83.0556
58458;41.29247;-83.05098
10556;36.9265;-83.0452
5977;39.10611;-83.0363
14646;40.08159;-83.0337
878;40.15002;-83.02854
44173;38.9506;-83.02551
12333;35.211;-83.007
55574;29.23723;-83.00198
4557;39.89203;-83.00142
8022;36.36264;-82.98764
722;29.6699;-82.98365
6062;38.74899;-82.97854
33784;30.13156;-82.96643
5229;38.79215;-82.93085
10855;29.591;-82.929
29371;29.28942;-82.92592
56586;38.965;-82.905
30596;36.88494;-82.89404
1850;38.33885;-82.89059
1488;37.94235;-82.88309
16473;30.3125;-82.879
10863;40.50945;-82.87663
32447;35.7695;-82.87408
20981;30.26682;-82.87125
61108;38.195;-82.868
26201;34.06705;-82.86789
21979;30.31709;-82.8436
63981;39.6279;-82.83647
7023;38.02825;-82.83425
59396;39.0895;-82.8342
11966;38.02653;-82.83278
8944;40.46339;-82.82576
4299;41.42364;-82.82491
40935;29.42016;-82.82335
9537;40.5896;-82.82214
19926;34.35765;-82.82005
26036;37.19822;-82.81679
3293;40.4764;-82.80257
1265;38.53187;-82.7989
16489;39.10495;-82.79665
26072;35.01305;-82.7962
17477;31.2137;-82.77173
25582;28.19899;-82.76431
430;29.10855;-82.75685
47378;28.09538;-82.74918
48599;29.07718;-82.74918
26396;31.30952;-82.74675
2155;37.77591;-82.74628
27545;37.22604;-82.74595
30198;38.1078;-82.73412
36634;29.4694;-82.71979
26581;28.29425;-82.71758
10925;38.60551;-82.71107
16896;38.53082;-82.70584
27589;38.11509;-82.70393
7936;39.74107;-82.70263
2435;37.26532;-82.69576
34725;38.06181;-82.69125
27250;29.47368;-82.6783
4953;40.00915;-82.67252
7940;38.54852;-82.66616
69464;35.2725;-82.65414
14457;29.191;-82.6505
3253;38.42968;-82.64877
4974;40.74705;-82.64864
2389;38.16205;-82.643
26822;30.83105;-82.6386
56165;28.55359;-82.63696
28499;39.59947;-82.63536
8450;39.5246;-82.6353
31933;29.32605;-82.61581
737;28.3836;-82.6053
1207;38.12764;-82.59822
15481;38.35727;-82.59348
7692;29.1299;-82.58765
26029;34.45025;-82.56786
31994;35.41939;-82.56715
1407;29.4179;-82.55556
3767;38.79381;-82.55177
3686;38.79833;-82.54968
50318;38.05344;-82.5446
65867;43.39116;-82.53918
815;43.26806;-82.53083
6708;28.5716;-82.52655
1200;38.38096;-82.52633
3920;39.39935;-82.52238
28575;37.47975;-82.5183
51739;38.31738;-82.51773
723;28.50665;-82.50591
58053;39.57143;-82.49968
57774;39.56573;-82.49833
21145;33.89761;-82.4975
58022;35.1685;-82.488
4973;40.61236;-82.48699
2054;35.36;-82.4831
27941;37.42701;-82.48093
7995;39.17029;-82.47604
10867;27.28518;-82.46557
9218;35.7909;-82.4614
12587;27.099;-82.454
25381;28.21492;-82.4524
1061;27.7068;-82.45165
15361;28.252;-82.44749
7425;40.92276;-82.44401
28382;38.3248;-82.4438
3332;35.33975;-82.443
28418;29.39384;-82.44225
31824;38.03338;-82.44214
36682;29.74815;-82.44075
38547;38.35806;-82.43855
13034;28.043;-82.438
5678;37.83777;-82.43635
63178;38.88059;-82.43382
41448;27.66726;-82.43094
595;28.76465;-82.42065
12921;29.098;-82.42
11248;41.0672;-82.41861
12727;36.8778;-82.4179
8017;39.14299;-82.41166
29565;28.78812;-82.40295
4982;39.25109;-82.3997
69503;37.17433;-82.39963
42978;28.14162;-82.3948
67582;35.28195;-82.39165
17043;27.445;-82.391
69452;27.00061;-82.39019
16962;34.52414;-82.38998
11946;40.99562;-82.38627
37267;36.15588;-82.38587
23498;30.07067;-82.38086
17644;29.1039;-82.3722
378;39.58157;-82.36887
49614;41.06939;-82.36591
2566;29.77535;-82.3657
42293;28.29324;-82.35606
41995;29.67757;-82.35501
4624;37.49993;-82.353
67239;39.59607;-82.35291
28678;28.90854;-82.34611
38725;41.17222;-82.34181
72131;40.65099;-82.33575
27076;29.58358;-82.33316
3380;40.82327;-82.32803
8394;39.48219;-82.32669
15108;35.618;-82.321
71751;40.61309;-82.31692
29244;36.42846;-82.31094
49544;32.39858;-82.30919
39014;27.10589;-82.30699
26307;36.0925;-82.3045
49847;40.61111;-82.29642
7026;40.85035;-82.29486
2450;39.78594;-82.29162
26276;30.43412;-82.28943
8236;40.05998;-82.28814
14801;35.451;-82.287
25497;38.16391;-82.28279
9042;39.24523;-82.27037
69065;40.8557;-82.26972
69411;40.81139;-82.26806
67875;39.63255;-82.26463
5333;40.60787;-82.26236
3339;35.74875;-82.26195
3582;38.5464;-82.25949
8454;32.38575;-82.24886
43553;32.74985;-82.24796
7575;32.34705;-82.2464
26377;28.14617;-82.24487
2218;33.3646;-82.24471
4202;39.45789;-82.24257
58853;40.36462;-82.24197
3533;39.47642;-82.24155
3381;40.59935;-82.23988
62240;28.12479;-82.23728
7803;39.4484;-82.2244
57884;27.35273;-82.22301
30860;35.75278;-82.22121
4957;41.27939;-82.21939
28450;28.84542;-82.20726
8561;27.1788;-82.20475
36830;40.61286;-82.17295
39360;40.61286;-82.17295
42120;40.60291;-82.16943
75271;27.82074;-82.1694
33088;29.94974;-82.15501
45137;26.9745;-82.1475
44066;40.04603;-82.14536
28912;38.9264;-82.14285
7627;28.41655;-82.1426
41270;40.59307;-82.14194
4236;33.4119;-82.13665
10874;31.2439;-82.1341
30814;37.31413;-82.13403
3535;40.25597;-82.1334
50393;40.01209;-82.13298
59537;27.40743;-82.12901
18395;27.928;-82.124
38835;40.62731;-82.12366
7830;41.38274;-82.12263
32308;28.36168;-82.11937
49813;41.40985;-82.11172
22074;28.54028;-82.11083
6313;39.64193;-82.1013
7241;38.8448;-82.0849
42022;41.11417;-82.07824
2786;38.46118;-82.07358
726;29.0599;-82.05835
12628;28.555;-82.055
24893;29.56871;-82.05391
30757;35.85107;-82.05008
36915;28.45786;-82.04508
39080;30.71004;-82.0443
42726;29.1795;-82.0435
598;29.01175;-82.03495
445;27.0047;-82.0332
33764;29.16722;-82.01917
27145;29.95301;-82.0125
6330;41.03;-82.0101
16228;37.75415;-82.0029
4555;40.3244;-81.99955
4310;40.35097;-81.99847
27587;27.07842;-81.99105
6722;39.90416;-81.98721
47021;27.19995;-81.98468
450;35.8934;-81.98335
24032;27.7752;-81.9755
38923;28.94296;-81.97549
28237;28.50566;-81.97483
12732;27.89469;-81.9742
3589;40.2287;-81.96845
35330;26.91675;-81.96517
7973;41.06648;-81.96419
1021;29.7351;-81.96195
26823;28.44926;-81.95577
28200;28.44926;-81.95577
41309;28.525;-81.95499
3918;27.9664;-81.95285
28381;35.95865;-81.95195
21879;30.11584;-81.94118
11812;28.00845;-81.93871
24619;30.0461;-81.9347
29024;35.88561;-81.92929
729;29.19395;-81.9233
41774;41.22248;-81.91616
28355;29.94011;-81.91354
37817;36.76377;-81.9107
728;29.1951;-81.90875
9282;29.07655;-81.9055
19958;28.78028;-81.90477
18427;30.03432;-81.90216
21849;30.03042;-81.90182
15310;27.8565;-81.8995
26577;30.25389;-81.8992
24078;30.10851;-81.89905
13976;28.917;-81.898
21658;30.10386;-81.89565
11387;29.0765;-81.8945
18349;30.10534;-81.89438
4109;31.9621;-81.88995
2279;31.8792;-81.88475
18065;30.10139;-81.88324
6992;26.6685;-81.8768
41265;27.93531;-81.87347
1030;26.59885;-81.8708
30547;29.36953;-81.86789
1608;28.021;-81.8642
13674;35.148;-81.861
25979;29.77291;-81.8592
10945;39.01972;-81.85806
27347;30.08748;-81.85762
20333;26.7621;-81.8539
4409;39.28537;-81.85331
41503;29.97917;-81.85223
16683;30.2809;-81.83705
16727;30.05287;-81.82794
4960;41.09302;-81.82391
38924;26.67822;-81.81697
10729;41.12012;-81.81317
23076;29.43465;-81.80878
70692;38.10263;-81.8075
63863;37.34592;-81.8074
27778;29.22079;-81.80539
3270;35.83845;-81.80479
8316;29.98085;-81.80005
26354;37.515;-81.8
8778;41.06019;-81.79669
19354;28.99487;-81.78879
69052;32.5754;-81.78378
35474;29.47529;-81.78307
8587;41.02572;-81.77677
41506;35.78043;-81.77603
23696;28.86151;-81.7757
14354;30.069;-81.771
31122;30.0809;-81.7624
607;26.15915;-81.76041
606;30.05705;-81.75165
35529;29.49577;-81.74579
3331;35.94585;-81.7418
3180;39.40877;-81.73172
5395;31.82345;-81.73075
23120;29.3143;-81.7268
35270;26.85451;-81.71583
13889;26.09729;-81.71505
69588;40.9994;-81.71439
43381;28.69205;-81.7089
15355;38.2128;-81.70641
24235;34.53654;-81.70052
8042;40.08946;-81.69818
14118;28.775;-81.6965
59858;29.27043;-81.69337
32227;26.1875;-81.69245
4795;29.77295;-81.68295
24421;37.2875;-81.68124
4983;39.38745;-81.67339
57991;27.93991;-81.67247
7085;39.3731;-81.65929
39382;26.03808;-81.64948
14100;28.966;-81.649
27072;31.46641;-81.64665
13048;26.529;-81.6455
28531;41.16984;-81.64181
50144;29.00086;-81.64167
4558;40.17699;-81.63656
5510;29.12915;-81.63025
5267;41.23638;-81.62379
71997;41.23925;-81.62295
725;29.10635;-81.62275
42643;36.73225;-81.62195
28526;31.9853;-81.61756
9885;26.6878;-81.6143
12205;32.98597;-81.61264
9281;39.92781;-81.61014
71792;35.14947;-81.60892
22569;41.25248;-81.60838
31852;41.23739;-81.60576
1203;37.46292;-81.60155
37275;28.99496;-81.59869
10608;35.6267;-81.5917
1480;29.08405;-81.59005
32620;40.28488;-81.58699
16823;27.9013;-81.58581
14037;38.8317;-81.5784
15885;41.29621;-81.5745
23191;38.2383;-81.5722
12157;41.35208;-81.57021
5076;40.6298;-81.5693
25715;41.2584;-81.56255
24141;40.10801;-81.56232
24264;36.42315;-81.56219
13882;41.31609;-81.56152
41739;34.9533;-81.56005
34787;28.40593;-81.5547
15694;28.5465;-81.5545
15876;40.1138;-81.5518
46604;29.97454;-81.55172
4073;39.46019;-81.54855
1275;28.6901;-81.5446
67219;34.39092;-81.54448
20940;30.23693;-81.54172
446;30.2333;-81.52915
32203;29.28971;-81.52609
15371;40.11632;-81.52101
3080;40.27488;-81.51749
48900;41.21424;-81.5168
45883;28.05144;-81.51359
9188;40.1218;-81.5117
4484;40.67979;-81.51075
41232;40.10348;-81.50933
41452;40.12719;-81.50403
8843;40.0799;-81.49697
14719;30.2637;-81.49433
31439;40.11682;-81.4936
56800;40.14003;-81.49033
24656;25.95574;-81.48598
36072;36.62492;-81.48593
32249;28.85982;-81.48534
34954;29.05872;-81.4819
18439;31.55762;-81.47213
12597;39.64081;-81.47081
12903;29.04865;-81.4692
31404;38.2639;-81.4625
12351;29.7788;-81.45421
22358;28.80455;-81.45354
50462;28.20249;-81.45163
74308;28.79313;-81.45028
17089;32.0391;-81.436
31153;28.98491;-81.43248
7431;41.10765;-81.4311
8514;30.4544;-81.4189
35940;30.36186;-81.41444
8405;31.08925;-81.41267
40019;29.96828;-81.4048
15554;35.194;-81.402
8086;39.63382;-81.40079
2332;39.95329;-81.39827
7109;30.0771;-81.39806
14611;34.421;-81.396
29158;40.47672;-81.39331
75388;36.84531;-81.39125
7220;39.54739;-81.39101
2149;36.3461;-81.38915
4966;41.31405;-81.38112
4969;41.06499;-81.3741
3301;41.47349;-81.3726
7832;41.16187;-81.37181
26830;39.42635;-81.37085
23980;41.05931;-81.3654
31246;41.06194;-81.36305
14271;26.0645;-81.3615
18632;33.245;-81.359
14021;27.37341;-81.35876
18737;25.953;-81.356
2850;40.74065;-81.35575
39338;28.11468;-81.35342
4980;40.62147;-81.34993
1003;29.85375;-81.3456
69398;40.01452;-81.34529
18361;32.13781;-81.34159
3248;41.39803;-81.33974
12736;41.15845;-81.33134
13514;25.927;-81.33
26997;40.36831;-81.32809
4967;41.17646;-81.32425
35574;28.91605;-81.32394
24435;40.79362;-81.32337
35218;25.889;-81.3215
1079;28.662;-81.31985
2915;25.84875;-81.3142
42745;40.79438;-81.31219
3651;41.30265;-81.30896
27908;36.31126;-81.30889
7205;25.8972;-81.3065
44404;28.8555;-81.306
22156;25.901;-81.303
8935;27.84434;-81.30249
74678;29.16675;-81.29897
13237;37.58135;-81.29745
721;25.91695;-81.29691
4962;39.93154;-81.28671
15088;41.50086;-81.28275
15430;41.38199;-81.27506
17189;40.75079;-81.27147
374;39.88653;-81.27132
28998;40.90177;-81.26729
4950;40.33345;-81.26559
43193;37.603;-81.2625
8494;40.54605;-81.26217
1851;40.77789;-81.25768
9022;40.42687;-81.2558
5013;40.42655;-81.25576
20420;26.283;-81.2521
35079;40.30824;-81.24778
65655;26.18326;-81.24751
59236;28.42146;-81.23721
36112;28.97672;-81.23386
31745;29.83863;-81.2299
39158;41.5621;-81.22853
5406;41.3235;-81.22745
30548;40.26059;-81.22332
16303;26.0079;-81.22285
10766;41.57231;-81.22075
40901;28.96416;-81.21989
43204;35.84103;-81.20877
8836;41.44442;-81.20629
17388;39.86019;-81.20422
32746;28.54205;-81.20045
5030;40.75872;-81.19895
736;27.99245;-81.19445
37692;40.36207;-81.18504
11771;40.71737;-81.18352
7224;41.13356;-81.17155
3655;39.21833;-81.16211
8406;40.7343;-81.15622
34664;40.24786;-81.15179
15318;25.86895;-81.1498
11828;39.61958;-81.14833
4237;37.80531;-81.14714
5259;41.2599;-81.1455
23648;37.6665;-81.1447
4731;41.7164;-81.1438
65305;40.10084;-81.14331
4968;41.10715;-81.1414
24134;28.63434;-81.14076
34426;29.41889;-81.13924
50856;40.40611;-81.13733
4762;41.5325;-81.1351
37304;28.62323;-81.12898
2657;29.47035;-81.1273
16890;37.32091;-81.1271
733;27.97255;-81.12476
40034;29.33246;-81.12292
31680;29.4076;-81.12167
25577;28.48106;-81.11927
17317;40.20275;-81.1188
62744;37.0048;-81.11751
74674;35.0591;-81.11742
359;40.98596;-81.11642
31000;41.13183;-81.11617
982;41.13021;-81.11578
28820;41.15384;-81.1124
23411;37.7;-81.095
2285;37.22647;-81.09017
37793;40.40192;-81.08803
34043;38.0695;-81.08506
19232;29.3396;-81.0834
67749;36.0055;-81.08335
12068;29.29063;-81.08198
4977;40.74451;-81.0758
1283;25.782;-81.07385
45215;40.01983;-81.07013
2856;26.01535;-81.0651
734;28.1382;-81.0621
49918;39.91209;-81.04791
40584;27.34928;-81.03941
40040;41.18518;-81.03764
15250;38.7365;-81.0321
36710;28.56308;-81.03185
41508;35.94647;-81.03185
4961;39.75531;-81.02917
56957;40.68514;-81.02382
42134;28.12565;-81.02086
41275;28.45247;-81.01299
35769;28.13136;-81.00677
10611;49.16669;-81.00553
439;38;-81
16347;26.1699;-80.98849
13312;39.51;-80.985
4959;41.1174;-80.9835
17730;36.74465;-80.98215
40360;41.76702;-80.98022
27613;40.95818;-80.97507
13961;27.35644;-80.96515
44262;41.85256;-80.96186
24916;32.29968;-80.95958
30035;41.81287;-80.95952
36826;28.54293;-80.94411
746;28.85025;-80.93919
62549;40.30527;-80.93864
4200;41.81835;-80.93665
731;28.3609;-80.93504
48372;40.01784;-80.93318
747;28.9935;-80.933
15170;25.141;-80.926
26279;39.355;-80.915
25948;40.64049;-80.90944
23477;37.7929;-80.9075
5778;40.54269;-80.89606
7356;31.98125;-80.89485
9129;41.42579;-80.89096
35981;36.932;-80.89
1117;41.72134;-80.88494
15107;37.00085;-80.8797
24241;25.19935;-80.87379
2848;28.98195;-80.86715
591;28.3725;-80.8595
59078;40.10975;-80.85938
25724;41.12884;-80.85832
30679;28.48899;-80.84716
29529;28.93312;-80.84301
29018;41.81429;-80.84143
51304;40.92344;-80.84042
33789;28.20954;-80.83882
720;26.06885;-80.8368
2281;37.29854;-80.82856
69490;40.36887;-80.81801
5381;34.0431;-80.80685
7904;27.3973;-80.8044
45566;27.45883;-80.79379
4952;40.2831;-80.78826
26709;41.09087;-80.77592
1507;40.36957;-80.77387
3439;36.09945;-80.7704
4978;41.36755;-80.76735
12812;37.6541;-80.7582
49653;40.29771;-80.75612
37656;40.87496;-80.7291
29624;28.31193;-80.7217
25989;37.9208;-80.71875
69469;40.91197;-80.70913
58702;40.94825;-80.69776
41040;35.43787;-80.69763
4951;40.39103;-80.6937
10006;40.1333;-80.68192
8006;40.3725;-80.67828
46528;38.12852;-80.6754
31992;44.30352;-80.66389
8785;40.42591;-80.6616
13378;36.134;-80.66
51869;35.8525;-80.6585
10623;32.9032;-80.65645
6900;40.77972;-80.64831
20863;37.50965;-80.64685
6848;40.34042;-80.64211
51471;38.2845;-80.6385
7393;35.91965;-80.6282
40534;37.41095;-80.6275
5262;41.1462;-80.62124
63140;40.16912;-80.62003
46834;40.73206;-80.61996
15969;40.725;-80.616
11762;26.61979;-80.60976
13627;43.62427;-80.60942
24881;44.37775;-80.60455
1774;38.32548;-80.60419
36218;25.39544;-80.59502
7493;40.72943;-80.59236
42321;40.29;-80.585
2696;40.70386;-80.58332
37203;25.76119;-80.58182
4837;41.81902;-80.58163
6620;40.68935;-80.57593
12220;40.69334;-80.57396
4307;40.6807;-80.57164
12862;39.6723;-80.5621
20523;32.825;-80.559
4306;40.76533;-80.55217
32426;27.78042;-80.55011
4201;41.72735;-80.54558
11506;41.91826;-80.54177
22865;37.3557;-80.5378
33014;40.63606;-80.53528
1719;25.4817;-80.5158
1204;38.27832;-80.51534
20068;38.33109;-80.51374
23125;41.05304;-80.51186
49773;41.05;-80.50751
26271;26.91319;-80.48412
38893;25.73951;-80.48021
24325;36.745;-80.48
49084;25.54494;-80.47805
10776;36.38287;-80.46865
25915;33.04536;-80.45451
74788;32.37152;-80.44109
21951;25.51665;-80.43689
23211;38.312;-80.429
9475;34.59;-80.3891
2284;37.02759;-80.38748
1201;39.52122;-80.37878
55306;36.9846;-80.3755
18516;35.75;-80.375
19015;36.48615;-80.375
23762;37.9937;-80.3616
40362;37.15814;-80.36054
65880;40.60946;-80.3293
17306;33.096;-80.316
38104;26.9807;-80.31353
44837;26.05091;-80.29457
17011;26.28516;-80.27977
27363;38.98;-80.27
3337;35.2256;-80.26915
48013;41.21365;-80.26563
50123;40.04755;-80.25645
19589;40.52825;-80.25475
55554;38.18933;-80.2522
26963;39.1611;-80.23375
414;26.5931;-80.21295
594;26.08285;-80.21025
18943;35.95815;-80.2084
15520;35.87885;-80.2068
17981;40.50322;-80.19804
592;26.27395;-80.1937
13083;38.10785;-80.19044
45551;26.83656;-80.18501
1831;26.28585;-80.17845
11432;38.10833;-80.17528
14739;38.20065;-80.17294
24061;37.445;-80.17
30929;26.80829;-80.16933
13673;33.007;-80.156
40715;41.11447;-80.14099
4077;37.2423;-80.13276
5369;27.0099;-80.13215
45958;41.07374;-80.12229
29124;38.1882;-80.1177
1202;39.54114;-80.11329
71801;27.01091;-80.10344
50074;35.46955;-80.08778
48575;40.94997;-80.07443
14154;34.374;-80.074
70716;40.92895;-80.07216
8983;35.4449;-80.0616
13212;36.94165;-80.04166
27906;35.31924;-80.03551
12959;38.6685;-80.03149
25857;44.15255;-80.02915
47026;35.35636;-80.01653
19206;37.5313;-80.01335
14707;40.6166;-80.0107
49906;35.31331;-80.00272
13141;39.05;-79.98335
24494;38.55;-79.98
65677;35.24749;-79.97967
18793;38.8762;-79.95695
16529;39.03496;-79.95418
16807;48.03027;-79.94618
15475;39.6716;-79.9442
13714;40.5833;-79.9167
31505;37.01115;-79.908
28012;40.29929;-79.8944
36591;37.12815;-79.8871
16734;33.132;-79.884
26013;35.0554;-79.88049
11228;40.357;-79.8765
67540;35.25048;-79.86721
65423;37.29734;-79.85085
10082;37.06266;-79.82829
23171;48.51035;-79.81129
71700;33.0932;-79.8102
38619;37.64224;-79.79759
36700;38.7201;-79.7927
7474;38.7084;-79.7802
1769;38.05408;-79.77946
35244;38.712;-79.7773
15306;40.5278;-79.7668
9516;44.86073;-79.76308
59102;38.9695;-79.7625
15492;35.30773;-79.75644
42580;35.56577;-79.75537
41880;38.93027;-79.68047
17449;39.9433;-79.665
2549;36.86345;-79.65835
14677;40.5258;-79.6575
31956;38.44714;-79.65548
1615;43.2114;-79.5985
67485;37.75926;-79.5912
44309;40.43163;-79.58031
18623;37.54;-79.57
9607;40.05148;-79.56702
7727;38.6934;-79.5653
47460;38.8609;-79.55928
49746;37.38661;-79.55045
14280;39.6995;-79.5375
13122;38.7016;-79.52835
1768;37.53434;-79.49707
25062;38.788;-79.495
20159;38.8926;-79.47325
25301;39.10023;-79.4593
7188;39.0417;-79.43762
39812;38.9706;-79.4123
11797;46.30688;-79.40278
20846;38.8409;-79.4016
8796;38.8554;-79.3999
19841;38.835;-79.3762
20101;38.835;-79.3686
30462;36.5587;-79.36079
38411;38.3331;-79.35755
1205;38.87813;-79.3434
3826;38.90203;-79.33517
36662;38.52026;-79.33413
203;39.06881;-79.32608
6836;41.47511;-79.3178
49977;34.5287;-79.26708
37565;38.6492;-79.26241
75126;39.50071;-79.23683
30735;35.18083;-79.21278
75305;40.60756;-79.20052
30154;38.57502;-79.18524
23956;40.32247;-79.16817
17326;38.54602;-79.16096
74666;36.13009;-79.1514
34583;38.58125;-79.14795
28449;38.56546;-79.14478
50589;38.44367;-79.1347
19906;36.589;-79.1345
5873;45.01904;-79.1338
23314;34.08725;-79.1246
18680;35.1312;-79.11128
42064;38.57716;-79.11095
9842;37.585;-79.052
8804;36.31625;-79.03025
46206;38.51591;-79.02109
23437;39.26188;-79.01405
9212;36.2058;-78.968
21894;39.335;-78.94501
49903;41.73315;-78.93985
18375;45.65532;-78.93061
16777;37.9808;-78.9279
26285;45.61785;-78.92731
11487;33.72;-78.9211
16944;45.50396;-78.90285
51283;41.51954;-78.87955
16327;40.36382;-78.87788
31180;40.29074;-78.85725
13288;42.15947;-78.82683
75057;40.45896;-78.80971
63279;42.06832;-78.7492
26888;41.97226;-78.66863
9546;41.9548;-78.65621
17214;47.38115;-78.64526
6267;35.18637;-78.63611
30006;38.9766;-78.6205
24731;41.12782;-78.5826
7392;36.63931;-78.55758
12709;43.19501;-78.54224
2283;38.36911;-78.53718
31631;38.36885;-78.5367
26957;40.65083;-78.52589
16204;39.5226;-78.49429
45570;38.90323;-78.48832
17501;44.1664;-78.4529
10632;40.97015;-78.42314
4676;35.5311;-78.4048
10251;41.31268;-78.39445
14358;41.01865;-78.377
24569;38.73048;-78.33453
29330;39.64819;-78.32549
18122;43.22649;-78.3253
11089;43.26886;-78.28014
11688;43.34806;-78.23962
40959;38.98773;-78.20517
7939;43.2265;-78.1946
31594;37.303;-78.193
42128;38.89625;-78.1268
7246;36.21335;-78.09365
47225;39.51256;-78.05424
28580;41.34404;-78.04547
36850;38.9593;-78.02081
24301;41.70813;-77.99314
28244;42.24542;-77.98756
7294;38.02516;-77.97089
36202;36.91355;-77.95074
13949;39.5392;-77.9407
11726;42.09785;-77.93121
29305;37.047;-77.90815
31648;37.047;-77.90815
33256;37.047;-77.90815
26076;36.0089;-77.90525
8633;41.7655;-77.8768
69564;40.33498;-77.85934
65894;45.534;-77.85804
42999;34.78052;-77.85507
10805;41.845;-77.7011
6960;35.42525;-77.67995
35477;39.14588;-77.67422
8905;43.2696;-77.664
71728;41.94126;-77.62891
14952;37.44378;-77.6257
22599;40.61798;-77.62407
13662;42.28045;-77.60525
3334;34.7576;-77.5873
31303;34.50917;-77.53445
71904;38.61792;-77.52767
7943;44.1028;-77.52356
9750;34.53784;-77.50434
10778;39.21564;-77.4608
7368;42.6153;-77.4028
19836;42.54346;-77.36516
679;38.52019;-77.36115
40645;37.248;-77.354
2280;38.80319;-77.34879
30258;38.48342;-77.34673
46620;39.06392;-77.2948
68896;42.67993;-77.29334
68932;42.33473;-77.29253
1939;34.6894;-77.2914
12951;39.76366;-77.27178
23400;38.741;-77.23238
34337;38.0735;-77.2265
33887;38.70819;-77.17868
74487;42.13954;-77.15908
33358;34.79914;-77.10508
13663;35.998;-76.946
25229;44.70596;-76.91354
26566;43.27314;-76.89331
23086;45.95625;-76.85125
27702;39.08414;-76.82731
72029;37.12985;-76.82308
24952;39.11378;-76.811
12034;41.4065;-76.804
2286;37.1694;-76.77447
1450;42.32724;-76.75318
67232;37.33226;-76.70926
30634;39.6946;-76.6691
4103;37.72693;-76.6658
11170;45.737;-76.601
12601;38.81639;-76.54514
