lat;lng;stateName;country
41.062;-86.5945;Indiana;USA
39.01166;-86.57665;Indiana;USA
39.02502;-86.49139;Indiana;USA
39.32117;-86.46065;Indiana;USA
39.3804;-86.4324;Indiana;USA
39.04744;-86.38894;Indiana;USA
39.17909;-86.3356;Indiana;USA
39.24841;-86.33011;Indiana;USA
38.6899;-86.25349;Indiana;USA
38.4191;-86.23506;Indiana;USA
39.2065;-86.22125;Indiana;USA
38.43235;-86.19055;Indiana;USA
39.4862;-86.161;Indiana;USA
40.18;-86.1512;Indiana;USA
39.38;-86.11;Indiana;USA
40.0403;-86.1084;Indiana;USA
39.2152;-86.05825;Indiana;USA
38.71342;-86.04386;Indiana;USA
38.39027;-85.95914;Indiana;USA
39.365;-85.8486;Indiana;USA
38.73725;-85.84489;Indiana;USA
41.3382;-85.7037;Indiana;USA
40.54919;-85.69739;Indiana;USA
39.3579;-85.61;Indiana;USA
40.74765;-85.57069;Indiana;USA
39.45697;-85.5481;Indiana;USA
40.7219;-85.5045;Indiana;USA
40.8179;-85.3532;Indiana;USA
39.98705;-85.3149;Indiana;USA
39.06565;-85.01295;Indiana;USA
39.17295;-84.971;Indiana;USA
42.55576;-96.47562;Iowa;USA
42.50817;-96.40213;Iowa;USA
41.48453;-96.01464;Iowa;USA
40.66972;-95.68422;Iowa;USA
43.47104;-95.12505;Iowa;USA
42.23576;-94.91264;Iowa;USA
42.9074;-94.3841;Iowa;USA
42.0152;-94.3677;Iowa;USA
42.8674;-94.356;Iowa;USA
42.72063;-94.22206;Iowa;USA
42.6766;-94.20245;Iowa;USA
41.461;-94.045;Iowa;USA
42.10722;-94.01338;Iowa;USA
41.59377;-93.974;Iowa;USA
42.03477;-93.92304;Iowa;USA
40.8348;-93.85965;Iowa;USA
42.47806;-93.82007;Iowa;USA
40.59604;-93.77783;Iowa;USA
41.62183;-93.63804;Iowa;USA
41.52387;-93.4371;Iowa;USA
42.73854;-93.22192;Iowa;USA
41.3675;-92.9008;Iowa;USA
43.17215;-92.76577;Iowa;USA
41.02174;-92.73979;Iowa;USA
43.19481;-92.15997;Iowa;USA
43.32922;-92.06343;Iowa;USA
42.51633;-91.96428;Iowa;USA
40.995;-91.75205;Iowa;USA
41.47445;-91.74585;Iowa;USA
42.28422;-91.68192;Iowa;USA
41.76292;-91.59415;Iowa;USA
41.7822;-91.57033;Iowa;USA
40.4415;-91.4261;Iowa;USA
43.078;-91.3867;Iowa;USA
43.00499;-91.17154;Iowa;USA
42.33531;-90.93558;Iowa;USA
42.50969;-90.84215;Iowa;USA
42.55997;-90.76557;Iowa;USA
42.4104;-90.66615;Iowa;USA
41.65225;-90.59601;Iowa;USA
41.76392;-90.55585;Iowa;USA
39.1062;-99.26195;Kansas;USA
37.56279;-98.42924;Kansas;USA
39.30595;-98.2833;Kansas;USA
37.641;-98.12825;Kansas;USA
37.56215;-97.85428;Kansas;USA
37.52947;-97.60829;Kansas;USA
38.37558;-97.58336;Kansas;USA
37.3901;-97.56253;Kansas;USA
38.1814;-97.56185;Kansas;USA
37.40504;-97.4572;Kansas;USA
37.7715;-97.424;Kansas;USA
38.19744;-97.41755;Kansas;USA
37.64103;-97.40294;Kansas;USA
39.7273;-97.34005;Kansas;USA
37.0581;-97.3374;Kansas;USA
37.3444;-97.1953;Kansas;USA
39.1489;-96.9614;Kansas;USA
39.1463;-96.8223;Kansas;USA
38.62563;-96.44296;Kansas;USA
39.14519;-96.35309;Kansas;USA
39.33292;-95.84024;Kansas;USA
39.072;-95.747;Kansas;USA
39.06381;-95.74633;Kansas;USA
37.192;-95.7455;Kansas;USA
38.76635;-95.70296;Kansas;USA
38.3908;-95.6491;Kansas;USA
39.1441;-95.488;Kansas;USA
39.2305;-95.44415;Kansas;USA
37.44208;-95.35479;Kansas;USA
38.176;-95.3465;Kansas;USA
37.8322;-95.32129;Kansas;USA
38.9142;-95.2577;Kansas;USA
37.0504;-95.0802;Kansas;USA
37.7684;-94.97862;Kansas;USA
37.274;-94.93115;Kansas;USA
39.3716;-94.9;Kansas;USA
37.4253;-94.7844;Kansas;USA
37.81005;-94.72448;Kansas;USA
38.6234;-94.6837;Kansas;USA
36.9372;-88.9949;Kentucky;USA
36.8207;-88.41175;Kentucky;USA
36.82806;-88.15556;Kentucky;USA
36.92799;-88.12511;Kentucky;USA
37.75972;-87.96917;Kentucky;USA
36.8216;-87.93167;Kentucky;USA
37.34029;-87.89844;Kentucky;USA
36.75139;-87.89472;Kentucky;USA
37.3141;-87.64487;Kentucky;USA
37.29395;-87.52757;Kentucky;USA
37.2402;-87.40585;Kentucky;USA
37.6095;-87.344;Kentucky;USA
36.89478;-87.02245;Kentucky;USA
37.64966;-87.01657;Kentucky;USA
37.05575;-86.98705;Kentucky;USA
37.65522;-86.93743;Kentucky;USA
36.91533;-86.73543;Kentucky;USA
36.8066;-86.5549;Kentucky;USA
36.68937;-86.45915;Kentucky;USA
37.55379;-86.35931;Kentucky;USA
36.772;-86.1425;Kentucky;USA
37.59461;-86.13757;Kentucky;USA
37.3817;-86.1358;Kentucky;USA
37.96027;-86.11702;Kentucky;USA
37.51867;-86.05289;Kentucky;USA
37.1496;-86.0163;Kentucky;USA
38.14415;-85.89175;Kentucky;USA
37.7755;-85.67188;Kentucky;USA
38.02847;-85.57882;Kentucky;USA
37.689;-85.359;Kentucky;USA
37.41098;-85.26247;Kentucky;USA
38.24361;-85.03827;Kentucky;USA
38.25861;-85.03827;Kentucky;USA
38.44148;-85.0016;Kentucky;USA
38.63813;-85.00044;Kentucky;USA
37.95708;-84.97527;Kentucky;USA
38.12912;-84.94009;Kentucky;USA
37.3181;-84.92358;Kentucky;USA
37.97699;-84.90234;Kentucky;USA
39.08002;-84.79574;Kentucky;USA
38.90649;-84.67017;Kentucky;USA
38.73854;-84.63702;Kentucky;USA
38.528;-84.588;Kentucky;USA
37.55156;-84.50035;Kentucky;USA
36.66257;-84.33998;Kentucky;USA
37.57039;-84.28714;Kentucky;USA
37.32355;-84.26856;Kentucky;USA
37.53705;-84.2552;Kentucky;USA
37.30984;-84.20422;Kentucky;USA
37.89508;-84.1989;Kentucky;USA
37.75745;-84.10435;Kentucky;USA
36.8817;-84.0821;Kentucky;USA
37.06226;-83.9769;Kentucky;USA
37.0787;-83.95846;Kentucky;USA
38.45795;-83.9311;Kentucky;USA
37.49582;-83.89224;Kentucky;USA
36.67311;-83.85683;Kentucky;USA
38.51465;-83.83695;Kentucky;USA
37.82708;-83.81139;Kentucky;USA
38.63454;-83.80266;Kentucky;USA
37.65805;-83.79678;Kentucky;USA
37.83438;-83.69043;Kentucky;USA
37.7764;-83.67952;Kentucky;USA
36.7999;-83.66641;Kentucky;USA
37.00633;-83.56467;Kentucky;USA
37.2731;-83.49205;Kentucky;USA
38.05703;-83.46259;Kentucky;USA
37.53918;-83.46014;Kentucky;USA
36.83193;-83.42429;Kentucky;USA
38.33527;-83.41575;Kentucky;USA
38.2592;-83.41507;Kentucky;USA
38.56277;-83.32354;Kentucky;USA
37.37814;-83.25562;Kentucky;USA
37.28205;-83.21735;Kentucky;USA
38.0311;-83.1815;Kentucky;USA
36.89771;-83.16293;Kentucky;USA
37.81144;-83.08006;Kentucky;USA
36.9265;-83.0452;Kentucky;USA
36.88494;-82.89404;Kentucky;USA
38.33885;-82.89059;Kentucky;USA
37.94235;-82.88309;Kentucky;USA
38.195;-82.868;Kentucky;USA
38.02825;-82.83425;Kentucky;USA
38.02653;-82.83278;Kentucky;USA
37.19822;-82.81679;Kentucky;USA
38.53187;-82.7989;Kentucky;USA
37.77591;-82.74628;Kentucky;USA
37.22604;-82.74595;Kentucky;USA
38.1078;-82.73412;Kentucky;USA
38.53082;-82.70584;Kentucky;USA
38.11509;-82.70393;Kentucky;USA
37.26532;-82.69576;Kentucky;USA
38.06181;-82.69125;Kentucky;USA
38.42968;-82.64877;Kentucky;USA
38.16205;-82.643;Kentucky;USA
38.05344;-82.5446;Kentucky;USA
37.47975;-82.5183;Kentucky;USA
37.42701;-82.48093;Kentucky;USA
37.83777;-82.43635;Kentucky;USA
37.49993;-82.353;Kentucky;USA
32.7817;-93.9467;Louisiana;USA
31.5831;-93.50845;Louisiana;USA
31.60641;-93.4991;Louisiana;USA
32.895;-93.45;Louisiana;USA
32.45763;-93.36627;Louisiana;USA
31.14195;-93.2952;Louisiana;USA
31.1458;-93.2512;Louisiana;USA
31.6498;-93.0887;Louisiana;USA
32.0199;-92.914;Louisiana;USA
30.8346;-92.64896;Louisiana;USA
30.2576;-92.6221;Louisiana;USA
31.1375;-92.4976;Louisiana;USA
31.40304;-92.46844;Louisiana;USA
31.368;-92.422;Louisiana;USA
32.8057;-92.40895;Louisiana;USA
31.3058;-92.4054;Louisiana;USA
31.3799;-92.37835;Louisiana;USA
31.3904;-92.3495;Louisiana;USA
31.4871;-92.3309;Louisiana;USA
31.6825;-92.3104;Louisiana;USA
31.41787;-92.28034;Louisiana;USA
31.4676;-92.2508;Louisiana;USA
31.08774;-91.84467;Louisiana;USA
30.74715;-91.76733;Louisiana;USA
32.0131;-91.14448;Louisiana;USA
30.96745;-91.0955;Louisiana;USA
30.49905;-91.01565;Louisiana;USA
30.1878;-90.8493;Louisiana;USA
30.509;-90.6763;Louisiana;USA
29.5385;-90.593;Louisiana;USA
30.85052;-89.81163;Louisiana;USA
45.04705;-70.99485;Maine;USA
43.2045;-70.81187;Maine;USA
44.32852;-70.68238;Maine;USA
43.6676;-70.6235;Maine;USA
44.34113;-70.61507;Maine;USA
44.6908;-69.3614;Maine;USA
46.1333;-68.8405;Maine;USA
45.04943;-68.63222;Maine;USA
44.78159;-68.2283;Maine;USA
39.50071;-79.23683;Maryland;USA
39.5226;-78.49429;Maryland;USA
39.64819;-78.32549;Maryland;USA
39.21564;-77.4608;Maryland;USA
39.06392;-77.2948;Maryland;USA
39.08414;-76.82731;Maryland;USA
39.11378;-76.811;Maryland;USA
39.6946;-76.6691;Maryland;USA
38.81639;-76.54514;Maryland;USA
39.01142;-76.53862;Maryland;USA
39.67183;-76.34047;Maryland;USA
38.63295;-75.80465;Maryland;USA
42.08354;-73.47686;Massachusetts;USA
42.07867;-73.38644;Massachusetts;USA
42.7396;-73.21289;Massachusetts;USA
42.36689;-73.18228;Massachusetts;USA
42.63678;-73.16617;Massachusetts;USA
42.34607;-73.16418;Massachusetts;USA
42.64809;-72.91994;Massachusetts;USA
42.12302;-72.89154;Massachusetts;USA
42.08179;-72.82665;Massachusetts;USA
42.30283;-72.53766;Massachusetts;USA
42.32359;-72.43863;Massachusetts;USA
42.6688;-71.9023;Massachusetts;USA
42.08363;-71.83971;Massachusetts;USA
42.54334;-71.80123;Massachusetts;USA
42.01496;-71.58914;Massachusetts;USA
42.09091;-71.42092;Massachusetts;USA
41.60551;-70.97708;Massachusetts;USA
42.12697;-70.97559;Massachusetts;USA
41.74419;-70.95906;Massachusetts;USA
41.85164;-70.95207;Massachusetts;USA
41.83664;-70.89049;Massachusetts;USA
42.17865;-70.75587;Massachusetts;USA
41.73125;-70.48792;Massachusetts;USA
46.3018;-89.91997;Michigan;USA
46.25;-89.5;Michigan;USA
46.87111;-89.31389;Michigan;USA
46.2803;-88.7751;Michigan;USA
46.10294;-88.45181;Michigan;USA
46.56913;-88.28403;Michigan;USA
46.5244;-88.16701;Michigan;USA
47.232;-88.16361;Michigan;USA
46.01398;-87.98718;Michigan;USA
45.69347;-87.74364;Michigan;USA
46.61183;-87.73236;Michigan;USA
45.15;-87.6779;Michigan;USA
46.52545;-87.5034;Michigan;USA
46.09045;-87.48289;Michigan;USA
46.60424;-87.46171;Michigan;USA
46.47182;-87.42407;Michigan;USA
46.34445;-87.3459;Michigan;USA
45.9642;-87.3289;Michigan;USA
45.78247;-87.326;Michigan;USA
46.06728;-87.15701;Michigan;USA
45.74023;-87.09378;Michigan;USA
45.93311;-87.05026;Michigan;USA
45.89259;-87.04828;Michigan;USA
45.87165;-87.02158;Michigan;USA
46.35503;-86.97;Michigan;USA
46.01278;-86.81917;Michigan;USA
46.159;-86.611;Michigan;USA
46.4722;-86.5367;Michigan;USA
46.3126;-86.5228;Michigan;USA
42.0288;-86.5153;Michigan;USA
43.674;-86.4565;Michigan;USA
44.091;-86.42896;Michigan;USA
43.689;-86.376;Michigan;USA
42.19;-86.36;Michigan;USA
43.4245;-86.353;Michigan;USA
43.55;-86.325;Michigan;USA
43.5345;-86.29;Michigan;USA
46.19183;-86.21193;Michigan;USA
44.38367;-86.19037;Michigan;USA
42.86361;-86.16861;Michigan;USA
45.964;-86.1437;Michigan;USA
44.73109;-86.11156;Michigan;USA
44.1708;-86.10335;Michigan;USA
44.22671;-86.10172;Michigan;USA
44.5976;-86.09081;Michigan;USA
43.103;-86.075;Michigan;USA
45.9796;-86.0221;Michigan;USA
41.77945;-85.99374;Michigan;USA
46.18968;-85.97613;Michigan;USA
42.4637;-85.95915;Michigan;USA
46.34575;-85.95865;Michigan;USA
44.4887;-85.93575;Michigan;USA
44.25533;-85.9222;Michigan;USA
44.0559;-85.92196;Michigan;USA
44.62845;-85.86292;Michigan;USA
41.80205;-85.84005;Michigan;USA
44.51436;-85.82096;Michigan;USA
44.66666;-85.79052;Michigan;USA
44.64535;-85.77714;Michigan;USA
46.22113;-85.77517;Michigan;USA
44.83369;-85.72845;Michigan;USA
42.225;-85.6885;Michigan;USA
43.22;-85.68;Michigan;USA
44.45835;-85.6667;Michigan;USA
44.16985;-85.63835;Michigan;USA
42.39472;-85.60028;Michigan;USA
43.153;-85.5995;Michigan;USA
46.56725;-85.589;Michigan;USA
44.50587;-85.51546;Michigan;USA
46.52889;-85.49639;Michigan;USA
44.71466;-85.44922;Michigan;USA
44.685;-85.433;Michigan;USA
43.21;-85.41;Michigan;USA
46.71195;-85.38834;Michigan;USA
43.235;-85.34194;Michigan;USA
43.857;-85.30701;Michigan;USA
43.577;-85.293;Michigan;USA
43.60667;-85.27652;Michigan;USA
43.2725;-85.2515;Michigan;USA
45.33075;-85.23538;Michigan;USA
44.1305;-85.2165;Michigan;USA
43.45135;-85.12935;Michigan;USA
44.525;-85.075;Michigan;USA
42.323;-85.05965;Michigan;USA
44.76665;-85.00165;Michigan;USA
45;-85;Michigan;USA
43.1095;-84.9825;Michigan;USA
43.265;-84.94099;Michigan;USA
46.37165;-84.91665;Michigan;USA
43.38621;-84.88741;Michigan;USA
45.91515;-84.87524;Michigan;USA
41.9773;-84.7802;Michigan;USA
44.4355;-84.7602;Michigan;USA
42.3125;-84.7378;Michigan;USA
44.29188;-84.72922;Michigan;USA
46.01793;-84.72002;Michigan;USA
44.7;-84.71;Michigan;USA
43.5975;-84.66833;Michigan;USA
45.35665;-84.605;Michigan;USA
44.17335;-84.6;Michigan;USA
44.41775;-84.5914;Michigan;USA
43.74;-84.58583;Michigan;USA
41.78913;-84.53609;Michigan;USA
42.20901;-84.53098;Michigan;USA
44.12;-84.50999;Michigan;USA
44.377;-84.4995;Michigan;USA
44.82167;-84.47611;Michigan;USA
41.79639;-84.4587;Michigan;USA
44.398;-84.4445;Michigan;USA
43.59611;-84.42722;Michigan;USA
45.1475;-84.425;Michigan;USA
43.83165;-84.41335;Michigan;USA
44.41835;-84.40335;Michigan;USA
43.87;-84.355;Michigan;USA
41.93;-84.35389;Michigan;USA
45.31915;-84.30746;Michigan;USA
41.871;-84.2995;Michigan;USA
42.43235;-84.2915;Michigan;USA
42.068;-84.22701;Michigan;USA
43.79834;-84.2114;Michigan;USA
45.22039;-84.21035;Michigan;USA
41.80832;-84.20835;Michigan;USA
44.94835;-84.165;Michigan;USA
44.53665;-84.16389;Michigan;USA
44.76;-84.12485;Michigan;USA
42.17291;-84.10373;Michigan;USA
44.5256;-84.06493;Michigan;USA
44.36434;-84.05358;Michigan;USA
44.59665;-84.0415;Michigan;USA
42.68505;-84.04025;Michigan;USA
44.68;-84.01165;Michigan;USA
44.34035;-84.00156;Michigan;USA
44.2055;-83.95399;Michigan;USA
43.92736;-83.92834;Michigan;USA
45.0635;-83.9205;Michigan;USA
44.2725;-83.89001;Michigan;USA
44.48875;-83.88607;Michigan;USA
42.36639;-83.86097;Michigan;USA
45.40985;-83.85985;Michigan;USA
44.98276;-83.84937;Michigan;USA
44.565;-83.845;Michigan;USA
44.56215;-83.78585;Michigan;USA
42.2375;-83.67;Michigan;USA
44.62;-83.62335;Michigan;USA
44.68047;-83.61314;Michigan;USA
42.30472;-83.60472;Michigan;USA
42.285;-83.59014;Michigan;USA
42.40611;-83.58;Michigan;USA
42.15965;-83.55718;Michigan;USA
45.1365;-83.5175;Michigan;USA
44.6375;-83.51418;Michigan;USA
45.351;-83.4885;Michigan;USA
44.56203;-83.45052;Michigan;USA
44.49427;-83.40396;Michigan;USA
44.42654;-83.37971;Michigan;USA
41.972;-83.3595;Michigan;USA
43.94111;-83.27139;Michigan;USA
43.41444;-83.18583;Michigan;USA
43.39116;-82.53918;Michigan;USA
43.26806;-82.53083;Michigan;USA
48.52579;-96.28425;Minnesota;USA
48.8572;-96.0073;Minnesota;USA
46.50385;-95.11484;Minnesota;USA
47.48271;-95.05023;Minnesota;USA
47.8764;-95.0168;Minnesota;USA
47.43842;-94.98708;Minnesota;USA
47.52413;-94.88525;Minnesota;USA
45.95602;-94.87069;Minnesota;USA
47.1589;-94.83755;Minnesota;USA
46.67197;-94.80162;Minnesota;USA
46.73252;-94.68516;Minnesota;USA
47.4914;-94.57375;Minnesota;USA
47.39974;-94.41713;Minnesota;USA
45.8;-94.27725;Minnesota;USA
47.3304;-94.1211;Minnesota;USA
47.76524;-94.07877;Minnesota;USA
47.323;-93.9137;Minnesota;USA
46.78149;-93.81888;Minnesota;USA
47.65885;-93.75745;Minnesota;USA
47.49753;-93.61481;Minnesota;USA
48.60873;-93.33372;Minnesota;USA
47.31732;-93.28008;Minnesota;USA
47.52522;-93.25262;Minnesota;USA
45.1836;-93.06226;Minnesota;USA
47.27147;-93.02428;Minnesota;USA
47.5;-93;Minnesota;USA
47.83334;-92.92708;Minnesota;USA
46.02361;-92.88618;Minnesota;USA
46.3666;-92.84309;Minnesota;USA
46.92417;-92.83774;Minnesota;USA
46.3725;-92.83521;Minnesota;USA
47.47025;-92.75357;Minnesota;USA
45.38867;-92.66538;Minnesota;USA
47.51591;-92.6349;Minnesota;USA
47.5754;-92.53;Minnesota;USA
46.69303;-92.49979;Minnesota;USA
46.65563;-92.3713;Minnesota;USA
43.80075;-92.36145;Minnesota;USA
48.1316;-92.296;Minnesota;USA
48.13826;-92.2895;Minnesota;USA
48.1784;-92.12065;Minnesota;USA
47.4284;-92.01759;Minnesota;USA
47.87965;-91.97748;Minnesota;USA
48.0607;-90.58915;Minnesota;USA
31.39275;-91.08505;Mississippi;USA
33.56555;-90.8022;Mississippi;USA
31.1603;-90.71574;Mississippi;USA
32.40191;-90.19371;Mississippi;USA
34.31605;-89.845;Mississippi;USA
30.46825;-89.6918;Mississippi;USA
30.2464;-89.6111;Mississippi;USA
33.10925;-89.59135;Mississippi;USA
30.97675;-89.0338;Mississippi;USA
32.1806;-88.864;Mississippi;USA
32.036;-88.77015;Mississippi;USA
32.2714;-88.7496;Mississippi;USA
32.3372;-88.74805;Mississippi;USA
30.38345;-88.72985;Mississippi;USA
32.09515;-88.68893;Mississippi;USA
32.31255;-88.65135;Mississippi;USA
32.51638;-88.47103;Mississippi;USA
33.50025;-88.40335;Mississippi;USA
34.735;-88.26655;Mississippi;USA
34.60905;-88.19894;Mississippi;USA
39.4045;-94.91451;Missouri;USA
39.859;-94.856;Missouri;USA
36.51627;-94.60989;Missouri;USA
37.84239;-94.60359;Missouri;USA
37.84203;-94.6028;Missouri;USA
39.30745;-94.59565;Missouri;USA
39.8595;-94.54;Missouri;USA
37.03575;-94.52888;Missouri;USA
39.3985;-94.4955;Missouri;USA
38.5735;-94.477;Missouri;USA
37.18124;-94.47345;Missouri;USA
39.3875;-94.43649;Missouri;USA
39.60238;-94.40015;Missouri;USA
38.3905;-94.352;Missouri;USA
38.397;-94.332;Missouri;USA
37.91544;-94.32079;Missouri;USA
39.00875;-94.30658;Missouri;USA
39.502;-94.29428;Missouri;USA
39.20894;-94.2908;Missouri;USA
38.586;-94.286;Missouri;USA
39.2475;-94.271;Missouri;USA
38.7437;-94.2633;Missouri;USA
36.50787;-94.2319;Missouri;USA
38.99353;-94.22043;Missouri;USA
38.524;-94.1927;Missouri;USA
38.5229;-94.19245;Missouri;USA
38.521;-94.188;Missouri;USA
39.04035;-94.16049;Missouri;USA
38.46156;-94.14297;Missouri;USA
37.85524;-94.11218;Missouri;USA
39.03445;-94.10855;Missouri;USA
38.5992;-94.1057;Missouri;USA
40.39956;-94.02478;Missouri;USA
38.46253;-93.91737;Missouri;USA
37.117;-93.894;Missouri;USA
37.9939;-93.8794;Missouri;USA
37.48743;-93.86594;Missouri;USA
36.8133;-93.8232;Missouri;USA
37.87153;-93.82087;Missouri;USA
37.19201;-93.73122;Missouri;USA
37.11433;-93.71506;Missouri;USA
37.664;-93.684;Missouri;USA
36.67065;-93.65774;Missouri;USA
39.83804;-93.6515;Missouri;USA
40.57773;-93.64312;Missouri;USA
36.7279;-93.6383;Missouri;USA
37.3317;-93.614;Missouri;USA
38.0944;-93.5577;Missouri;USA
37.7664;-93.5395;Missouri;USA
36.73;-93.51;Missouri;USA
37.0968;-93.4303;Missouri;USA
37.54661;-93.41;Missouri;USA
39.1175;-93.4025;Missouri;USA
36.589;-93.3945;Missouri;USA
36.63621;-93.31413;Missouri;USA
36.66887;-93.29459;Missouri;USA
37.5515;-93.285;Missouri;USA
36.71418;-93.25712;Missouri;USA
37.07354;-93.13545;Missouri;USA
36.72415;-93.11722;Missouri;USA
38.04414;-92.97639;Missouri;USA
39.7557;-92.9282;Missouri;USA
38.3085;-92.8254;Missouri;USA
38.16811;-92.79309;Missouri;USA
36.94109;-92.7622;Missouri;USA
37.46041;-92.63587;Missouri;USA
38.81124;-92.59781;Missouri;USA
37.4504;-92.5415;Missouri;USA
37.46392;-92.52242;Missouri;USA
36.615;-92.425;Missouri;USA
38.305;-92.411;Missouri;USA
38.437;-92.408;Missouri;USA
38.9099;-92.36771;Missouri;USA
38.1875;-92.337;Missouri;USA
38.93704;-92.32704;Missouri;USA
39.08817;-92.31901;Missouri;USA
36.8109;-92.3046;Missouri;USA
38.485;-92.225;Missouri;USA
37.50983;-92.22327;Missouri;USA
37.82861;-92.20055;Missouri;USA
38.4125;-92.1855;Missouri;USA
37.714;-92.173;Missouri;USA
36.7548;-92.1527;Missouri;USA
37.5656;-92.1426;Missouri;USA
37.02496;-92.11988;Missouri;USA
36.97061;-92.09264;Missouri;USA
38.56724;-92.07335;Missouri;USA
37.7925;-92.05;Missouri;USA
37.27;-91.985;Missouri;USA
38.62;-91.96238;Missouri;USA
39.8397;-91.6533;Missouri;USA
38.01223;-91.64719;Missouri;USA
38.441;-91.6284;Missouri;USA
38.28;-91.6253;Missouri;USA
37.422;-91.578;Missouri;USA
37.8597;-91.432;Missouri;USA
37.99225;-91.42575;Missouri;USA
37.99211;-91.42499;Missouri;USA
39.1405;-91.419;Missouri;USA
37.63169;-91.41383;Missouri;USA
37.93125;-91.33569;Missouri;USA
37.2306;-91.30804;Missouri;USA
37.39315;-91.3012;Missouri;USA
36.6;-91.2;Missouri;USA
38.2081;-91.16042;Missouri;USA
38.11203;-91.1569;Missouri;USA
39.3735;-91.093;Missouri;USA
39.29007;-91.09014;Missouri;USA
39.445;-91.07;Missouri;USA
38.11468;-91.06547;Missouri;USA
36.66708;-90.9525;Missouri;USA
37.05571;-90.89388;Missouri;USA
37.66643;-90.86792;Missouri;USA
37.30427;-90.83465;Missouri;USA
37.79465;-90.79886;Missouri;USA
38.039;-90.7517;Missouri;USA
38.4063;-90.7357;Missouri;USA
38.4971;-90.7212;Missouri;USA
38.40685;-90.7;Missouri;USA
38.655;-90.675;Missouri;USA
38.21285;-90.66216;Missouri;USA
38.203;-90.5545;Missouri;USA
38.45927;-90.55145;Missouri;USA
38.73802;-90.53249;Missouri;USA
38.69428;-90.52987;Missouri;USA
37.18847;-90.52135;Missouri;USA
38.21719;-90.50072;Missouri;USA
37.5965;-90.4935;Missouri;USA
38.22635;-90.39488;Missouri;USA
37.0505;-90.277;Missouri;USA
37.5562;-90.2488;Missouri;USA
37.40025;-90.23058;Missouri;USA
36.57869;-90.21339;Missouri;USA
37.718;-90.177;Missouri;USA
37.8602;-90.0329;Missouri;USA
36.06055;-89.98725;Missouri;USA
36.87593;-89.86899;Missouri;USA
37.286;-89.6075;Missouri;USA
37.236;-89.55949;Missouri;USA
36.9897;-89.25555;Missouri;USA
47.43904;-115.6545;Montana;USA
48.27011;-115.6418;Montana;USA
47.62167;-115.3903;Montana;USA
47.25335;-114.45;Montana;USA
47.03222;-114.0906;Montana;USA
46.75889;-114.08;Montana;USA
46.96508;-114.0725;Montana;USA
47.06032;-114.0717;Montana;USA
45.82285;-114.0125;Montana;USA
47.98521;-113.9818;Montana;USA
46.97694;-113.8381;Montana;USA
46.93335;-113.8334;Montana;USA
48.68;-113.82;Montana;USA
47.60413;-113.7593;Montana;USA
46.18694;-113.6925;Montana;USA
46.5252;-113.5911;Montana;USA
46.30766;-113.1424;Montana;USA
48.36139;-113.1236;Montana;USA
46.02962;-113.1198;Montana;USA
45.3705;-112.9707;Montana;USA
47.04333;-112.7031;Montana;USA
46.83285;-112.702;Montana;USA
46.05292;-112.571;Montana;USA
47.07954;-112.5649;Montana;USA
45.9754;-112.4554;Montana;USA
47.17833;-111.9744;Montana;USA
47.07444;-111.9625;Montana;USA
47.12806;-111.9094;Montana;USA
46.76472;-111.8861;Montana;USA
46.24;-111.75;Montana;USA
45.12266;-111.563;Montana;USA
45.7922;-111.3637;Montana;USA
46.48392;-111.2644;Montana;USA
45.22417;-111.125;Montana;USA
45.14665;-111.0834;Montana;USA
45.66722;-110.8069;Montana;USA
45.61331;-110.7897;Montana;USA
46.76389;-110.7781;Montana;USA
46.59692;-110.6268;Montana;USA
46.79165;-110.4165;Montana;USA
46.01833;-110.3308;Montana;USA
45.28074;-109.5528;Montana;USA
47.66724;-108.6873;Montana;USA
45.0262;-106.8331;Montana;USA
48.03278;-105.8642;Montana;USA
47.70667;-104.1922;Montana;USA
42.5893;-103.398;Nebraska;USA
42.71425;-103.018;Nebraska;USA
42.69657;-103.0044;Nebraska;USA
42.87331;-100.5501;Nebraska;USA
41.55099;-98.22576;Nebraska;USA
40.64043;-97.13196;Nebraska;USA
40.1399;-96.7432;Nebraska;USA
40.84792;-96.6824;Nebraska;USA
42.47356;-96.46025;Nebraska;USA
41.2333;-96.42668;Nebraska;USA
42.15685;-96.34203;Nebraska;USA
41.238;-95.92;Nebraska;USA
41.134;-95.88;Nebraska;USA
39.592;-119.975;Nevada;USA
39.00056;-119.8458;Nevada;USA
39.679;-119.6665;Nevada;USA
39.29056;-119.6564;Nevada;USA
37.8583;-118.325;Nevada;USA
40.52737;-118.1806;Nevada;USA
43.41549;-72.33093;New Hampshire;USA
42.78378;-71.77646;New Hampshire;USA
43.28556;-71.46778;New Hampshire;USA
43.11074;-71.35414;New Hampshire;USA
44.79969;-71.1794;New Hampshire;USA
43.45844;-71.07906;New Hampshire;USA
43.05;-70.93333;New Hampshire;USA
39.632;-75.5167;New Jersey;USA
39.70852;-75.38251;New Jersey;USA
40.76345;-75.11044;New Jersey;USA
41.16033;-74.86777;New Jersey;USA
40.8192;-74.85561;New Jersey;USA
40.60667;-74.84528;New Jersey;USA
41.13498;-74.80315;New Jersey;USA
40.89452;-74.79077;New Jersey;USA
40.99567;-74.78004;New Jersey;USA
40.45815;-74.77675;New Jersey;USA
39.71742;-74.72394;New Jersey;USA
40.18478;-74.72261;New Jersey;USA
39.8234;-74.70135;New Jersey;USA
